case_id,shape,Re,dy,eps,seed,wake_field_npz,wake_frames,field_size,channels,scales,flow_pair_count,canvas_x_start,canvas_x_end,canvas_y_min,canvas_y_max,dist0.5_full_box,dist1.0_full_box,dist2.0_full_box
airfoil_Re200_p29,airfoil,200,-0.0188118427201754,-0.04348392906142802,986905117,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re200_p29/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p00,airfoil,300,-0.030668584190957318,-0.051806210202612,61706766,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p00/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p01,airfoil,300,-0.017429635971496472,0.024962621668474527,649736176,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p01/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p02,airfoil,300,0.02209122040558323,0.055210590645849336,1149329614,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p02/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p03,airfoil,300,-0.002133468018121795,0.0005087514657391456,1940640923,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p03/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p04,airfoil,300,-0.02374919111967514,0.0021965292080668064,987485033,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p04/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p05,airfoil,300,-0.02508189173614135,-0.023814290732361913,248387626,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p05/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p06,airfoil,300,-0.022139023769639533,-0.04247204529135777,1244779609,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p06/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p07,airfoil,300,-0.04795358652572395,0.04202587906934077,146488928,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p07/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p08,airfoil,300,0.018725219100965848,-0.029357315873460563,149216588,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p08/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p09,airfoil,300,0.01634973868563383,0.059799143845849674,1454512981,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p09/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p10,airfoil,300,-0.04251804271584861,-0.01088896794152978,688835678,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p10/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p11,airfoil,300,-0.04141729139231198,-0.02055983458068698,1449486662,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p11/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p12,airfoil,300,0.02362909948873078,-0.04868370195709169,161456277,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p12/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p13,airfoil,300,-0.020164139188518605,0.011458250840421364,1957177140,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p13/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p14,airfoil,300,0.019803537206297323,0.057432208459515965,1976439152,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p14/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p15,airfoil,300,0.023826003635997406,-0.04227754712179748,91634818,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p15/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p16,airfoil,300,0.042310295242050516,-0.03644020980731332,504837159,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p16/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p17,airfoil,300,-0.02392457740382381,-0.006148499154024403,900551712,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p17/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p18,airfoil,300,-0.016522091918453052,0.031319736824108345,165837046,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p18/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p19,airfoil,300,-0.04016971040098236,0.03926293696080628,1173063875,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p19/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p20,airfoil,300,-0.02471030844539699,0.024544434447367182,857704943,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p20/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p21,airfoil,300,0.007600082880002024,-0.04309954004203374,996506603,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p21/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p22,airfoil,300,-0.04032753289687835,0.024782013052174735,1127271943,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p22/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p23,airfoil,300,0.013108669393163935,0.022544295718372024,1949605022,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p23/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p24,airfoil,300,0.041856508678579055,-0.05312160897668776,1313739495,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p24/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p25,airfoil,300,-0.016101198743656064,-0.014091571461459054,1799193976,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p25/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p26,airfoil,300,0.04369319206450796,-0.023744674439591582,2454056,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p26/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p27,airfoil,300,-0.028997494710564033,0.014953863137774338,1289343609,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p27/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p28,airfoil,300,-0.008464059077101703,-0.05867492335591119,981503656,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p28/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
airfoil_Re300_p29,airfoil,300,-0.04153422838544201,-0.03209929636657496,1649140085,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/airfoil_Re300_p29/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p00,bar,100,-0.025078106122844293,0.00846569741171725,224003165,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p00/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p01,bar,100,0.0021680952130248426,0.05801466739096711,2047955795,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p01/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p02,bar,100,0.01450376518382275,-0.02177835895535533,981819585,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p02/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p03,bar,100,0.03699844331832958,-0.05810178213241211,1099413555,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p03/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p04,bar,100,0.038493567606140366,0.03327007125444782,1767146876,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p04/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p05,bar,100,-0.03683486727225116,-0.014523838070963146,1090043886,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p05/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p06,bar,100,0.0036886205106327757,-0.008715945418260079,355084421,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p06/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p07,bar,100,-0.015771598130371593,-0.0013249083501673242,1791473889,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p07/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p08,bar,100,-0.0120939667629502,0.029285890678043977,1391225002,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p08/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p09,bar,100,-0.04805252872887164,-0.04859666142056371,1471068021,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p09/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p10,bar,100,0.022682449071117772,-0.04835752850885468,2096639634,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p10/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p11,bar,100,0.023233736077401923,0.0482521179839232,885887313,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p11/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p12,bar,100,-0.009879761260502974,-0.040871074626761934,1945192197,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p12/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p13,bar,100,0.009498656481512088,-0.03966902476270831,633232877,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p13/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p14,bar,100,-0.0004939516455690005,-0.016945847791950516,613104197,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p14/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p15,bar,100,0.034409212878152975,0.030252650803479147,360844807,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p15/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p16,bar,100,0.029866280116841837,0.04526555143690942,1674389620,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p16/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p17,bar,100,-0.030996434458012624,0.04666265652817926,1678238942,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p17/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p18,bar,100,-0.04744209429726551,0.0008926790724252197,891245475,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p18/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p19,bar,100,-0.0035208785198252435,0.03372842220727697,838768292,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p19/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p20,bar,100,0.00939302042900271,0.0002536485645440489,1108856802,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p20/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p21,bar,100,-0.046231369974288755,-0.030753824422143188,697703582,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p21/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p22,bar,100,-0.020708187774340494,-0.016642658468375416,1916562633,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p22/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p23,bar,100,0.006882537616164766,0.03444517427529372,35018271,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p23/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p24,bar,100,0.041809446038804904,0.05257631216147271,1837835327,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p24/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p25,bar,100,0.016430235355462147,-0.012355351856044531,539183523,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p25/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p26,bar,100,-0.004176548685800016,0.031703397958621225,1013290125,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p26/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p27,bar,100,-0.03741303798742403,-0.040856070875070497,1338053695,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p27/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
bar_Re100_p28,bar,100,-0.003319092929083625,0.0037164749495443637,1740483037,/mnt/c/Users/chenyihao/Documents/GitHub/fluid-shape-pipeline/data/raw/bar_Re100_p28/wake_field.npz,8,128,ux|uy|speed|vorticity,dist0.5_full|dist1.0_full|dist2.0_full,7,3.1,10.0,-0.030000000000000027,1.03,0.076812|0.000000|1.000000|1.000000,0.153623|0.000000|1.000000|1.000000,0.307246|0.000000|1.000000|1.000000
